ISO_code,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion,Education (source),Employment (source),Parliamentary Representation (source),Poverty Alleviation (source),Legal Protection (source),Gender-Equitable Births (source),Maternal Survival (source),Attitudes Against Violence (source),Absence of Child Marriage (source),Water Sanitation Access (source),Electricity Access (source),Cell Phone Use (source),Financial Inclusion (source),Subregion,Region,Income,Education (score),Employment (score),Parliamentary Representation (score),Poverty Alleviation (score),Legal Protection (score),Gender-Equitable Births (score),Maternal Survival (score),Attitudes Against Violence (score),Absence of Child Marriage (score),Water Sanitation Access (score),Electricity Access (score),Cell Phone Use (score),Financial Inclusion (score),Equity,Protection,Resources,WSI (Baseline),included_index,Economy
CZE,Year of 1995,0.9377494014365524,68.01820917680871,10.676156583629894,0.0,0.6875,105.7,8.02829,6.700167504187604,9.32,99.3416962807484,100.0,0.474218514,0.8051359057426453,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,ORI,ORI,TSI,Eastern Europe,Europe & Central Asia,High income,0.5941740871347146,0.6616579507334774,0.1019087673891944,1.0,0.6666666666666666,0.6914285714285711,0.9958787484589908,0.8467620064803328,0.8783289817232376,0.992841640364366,1.0,0.0014845945923897,0.8035764546425663,60.48814943848107,85.30995770227831,69.94756723998306,71.2001452625192,True,Czechia
CZE,Year of 2024,0.9746932515337424,79.3754475739774,23.843416370106763,0.1,0.9375,105.4,3.37402,6.700167504187604,7.8199999999999985,99.38204267841024,100.0,128.4101866,0.9344149231910706,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,TSI,TSI,TSI,Eastern Europe,Europe & Central Asia,High income,0.6246717238163532,0.7818085493835081,0.2275962471692009,0.9989071038251366,0.9333333333333332,0.7085714285714281,0.9986401426742793,0.8467620064803328,0.897911227154047,0.9932803649469858,1.0,0.4020025853189797,0.9338900613863946,71.32633915055064,86.29712012200217,83.229325291309,80.01551479464425,True,Czechia
DEU,Year of 1995,0.9287709497206704,57.381712753459325,25.54054054054054,0.0,0.65625,105.5,7.16422,4.092702169625246,0.1,99.47613454038436,100.0,4.59177788,0.9870453476905824,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,ORI,ORI,TSI,Western Europe,Europe & Central Asia,High income,0.5867622565411451,0.5491322320585104,0.2437960687960688,1.0,0.6333333333333333,0.7028571428571426,0.9963914041277862,0.9082649949767102,0.9986945169712794,0.994303514850442,1.0,0.0143750790170606,0.9869416746826224,60.26047781458115,90.15520147332296,74.89050671375313,74.09974431335182,True,Germany
DEU,Year of 2024,0.9621733149931224,78.49307072489253,35.52795031055901,0.0,1.0,105.6,4.42844,0.6548788474132285,0.1,99.48155602976384,100.0,125.2251369,1.0,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,TSI,TSI,TSI,Western Europe,Europe & Central Asia,High income,0.6143363506787809,0.7724737002815553,0.3391304347826087,1.0,1.0,0.6971428571428573,0.9980145517033032,0.9893538614080146,0.9986945169712794,0.9943624678376488,1.0,0.3920314276743147,1.0,74.5188097148589,92.08014468063637,84.65984738779909,83.43913525844012,True,Germany
DJI,Year of 1995,0.5018601918934795,16.168466077340344,0.0,22.5,0.4375,103.9,512.45885,13.214003570257244,6.5,56.42259307076797,62.0,0.0,0.0876278206706047,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,TSI,Northern Africa,Middle East & North Africa,Lower middle income,0.2343417818628191,0.1131286819629569,0.0,0.7540983606557377,0.4,0.7942857142857138,0.6965983821719828,0.6931183973674968,0.9151436031331592,0.5261415944262771,0.6169354838709677,0.0,0.0803263226488213,30.03137648963027,77.47865242395882,30.58508502365165,41.44024646743774,True,Djibouti
DJI,Year of 2024,0.5018601918934795,16.168466077340344,26.153846153846157,19.1,0.6875,103.7,234.49007,11.10507697131153,6.5,69.96164165026443,65.0,46.32720375,0.0876278206706047,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Northern Africa,Middle East & North Africa,Lower middle income,0.2343417818628191,0.1131286819629569,0.2496503496503496,0.7912568306010929,0.6666666666666666,0.8057142857142854,0.8615182044261157,0.7428622181713246,0.9151436031331592,0.6733644886954114,0.6471774193548387,0.1450325411963783,0.0803263226488213,41.1008862148777,83.13095778612211,38.647519297386246,50.92275180535374,True,Djibouti
DNK,Year of 1995,0.9754028837998304,68.40849963788807,32.960893854748605,0.0,0.78125,105.7,8.03473,1.343499174724444,0.7,99.73015063898237,100.0,15.70646066,0.9949790239334106,ORI,ORI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,ORI,ORI,TSI,Northern Europe,Europe & Central Asia,High income,0.6252575346338989,0.6657869150913773,0.3146267140680548,1.0,0.7666666666666667,0.6914285714285711,0.9958749275850952,0.973111187916786,0.9908616187989556,0.9970656723984388,1.0,0.0491708481913447,0.9949388422535566,67.44675660919995,91.2819076432352,76.02938407108351,77.64421138450496,True,Denmark
DNK,Year of 2024,1.031347962382445,77.85043573716027,45.25139664804469,0.2,1.0,105.6,4.65772,1.6814339274786836,0.7,99.73014359086666,100.0,126.549332,1.0,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Northern Europe,Europe & Central Asia,High income,0.6714409366412623,0.7656751304365536,0.4319451498222448,0.9978142076502732,1.0,0.6971428571428573,0.9978785190997624,0.9651402297085696,0.9908616187989556,0.9970655957576036,1.0,0.3961769699226485,1.0,77.33750849100667,91.27558061875362,84.83106414200631,84.28815843792235,True,Denmark
DOM,Year of 1995,1.0618705035971223,45.05210380825862,10.0,6.7,0.65625,104.8,79.0504,16.58947397796205,37.6,81.52716883289479,84.7909088134766,0.711318386,0.3737682402133941,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,ORI,ORI,TSI,Caribbean,Latin America & Caribbean,Upper middle income,0.6966376979456929,0.4186947221568122,0.0954545454545454,0.926775956284153,0.6333333333333333,0.7428571428571429,0.953741089124322,0.6135002659572186,0.5091383812010444,0.7991274162436421,0.8466825485229497,0.0022268625077827,0.368756656060729,55.41792510349073,70.4809219784932,50.4198370833776,58.180094902709726,True,Dominican Republic
DOM,Year of 2024,1.0910192856974246,61.813640528892975,25.67567567567568,0.8,0.875,104.4,107.34754,14.528389522511397,31.5,91.34579359295648,98.1,90.39141331,0.4754749238491058,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Caribbean,Latin America & Caribbean,Upper middle income,0.7207004029390439,0.5960185222613119,0.2450859950859951,0.9912568306010928,0.8666666666666667,0.7657142857142852,0.9369522997534429,0.6621156212117574,0.5887728459530026,0.9058946197462556,0.9808467741935484,0.2829805236125748,0.4712772741479647,68.39456835108221,73.83887631581219,66.02497979250859,69.34337728721606,True,Dominican Republic
DZA,Year of 1995,0.7196652719665272,15.73925789365298,6.557377049180328,0.5,0.3645833333333333,104.2,159.17568,17.471466198419666,3.8,86.25226975029653,98.6,0.016472352,0.204072967171669,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,ORI,TSI,Northern Africa,Middle East & North Africa,Upper middle income,0.4141427550155395,0.1085879988838392,0.0625931445603576,0.994535519125683,0.3222222222222222,0.7771428571428568,0.9062024880783246,0.5926964774390471,0.9503916449086162,0.8505079123463822,0.9858870967741936,5.156855749234045e-05,0.1977033520219047,38.04163279615283,80.66083668922111,50.85374824249933,53.83709447433152,True,Algeria
DZA,Year of 2024,0.8614948824108235,18.07694244797577,6.759098786828423,0.5,0.46875,104.6,77.69479,17.471466198419666,3.8,88.74187508735733,100.0,109.1653573,0.3119151294231415,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Northern Africa,Middle East & North Africa,Upper middle income,0.531224973534975,0.1333188523567077,0.0645186702379076,0.994535519125683,0.4333333333333333,0.7542857142857144,0.9545453771463293,0.5926964774390471,0.9503916449086162,0.8775797483884689,1.0,0.3417544746552852,0.3064085495041563,43.13862697177214,81.29798034449267,63.14356931369775,60.50042156537391,True,Algeria
ECU,Year of 1995,0.9581749049429658,50.55041577250267,0.0,28.2,0.59375,104.9,120.13147,3.9101497504159735,22.2,74.24701188935049,89.830167,0.470346789,0.3315991461277008,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,ORI,ORI,TSI,South America,Latin America & Caribbean,Upper middle income,0.6110356103202884,0.4768625135657905,0.0,0.6918032786885246,0.5666666666666667,0.7371428571428567,0.9293675506197115,0.9125709081521574,0.7101827676240209,0.7199633767863002,0.8974815221774194,0.0014724737202,0.3262500927228787,46.92736138482541,82.23160208846866,48.62918663516996,57.25155639950008,True,Ecuador
ECU,Year of 2024,0.9878183831672204,61.68656284957642,43.065693430656935,3.2,0.8125,104.6,65.74967,7.6923076923076925,22.2,93.40467899824424,100.0,97.16544081,0.579452395439148,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,South America,Latin America & Caribbean,Upper middle income,0.6355066935042294,0.594674140932771,0.4110816191108162,0.9650273224043716,0.8,0.7542857142857144,0.9616324574551476,0.8233601281243987,0.7101827676240209,0.9282828301552188,1.0,0.3041873814182145,0.576086852766613,68.12579551904376,81.23652668723204,70.21392660850115,72.97297711731215,True,Ecuador
EGY,Year of 1995,0.8847305389221557,22.90610146134578,1.9823788546255507,3.1,0.1666666666666666,106.8,79.40513,25.016414970453056,26.8,93.54538707365992,95.5,0.011482554,0.0651727840304374,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,ORI,TSI,ORI,ORI,TSI,Northern Africa,Middle East & North Africa,Lower middle income,0.5504063151785157,0.1844075348463916,0.0189227072486984,0.966120218579235,0.1111111111111111,0.6285714285714286,0.9535306266092576,0.4147317346747828,0.6501305483028721,0.9298128822846652,0.9546370967741936,3.5947431557309114e-05,0.0576915836795807,36.61935773927903,66.17410845395852,48.55443775424992,49.00148599855798,True,Egypt
EGY,Year of 2024,0.985761226725082,20.056754886693597,23.00785634118968,1.5,0.4583333333333333,105.5,16.81971,8.900083963056256,15.8,97.93798561352136,100.0,93.20626903,0.229627788066864,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Northern Africa,Middle East & North Africa,Lower middle income,0.6338084836640372,0.154263701923837,0.2196204468931742,0.9836065573770492,0.4222222222222222,0.7028571428571426,0.9906627690825968,0.7948719832959981,0.793733681462141,0.9775777652159612,1.0,0.2917927472118193,0.2234626820839075,48.2704282416064,82.05313941744696,62.3208298627922,62.72921612631177,True,Egypt
ERI,Year of 1995,0.5656308729039917,61.237429598162606,20.952380952380956,53.04898491569075,0.5625,103.2,734.59263,17.800839192375214,54.2,20.999841640159005,22.9,0.0,0.1087049047017227,AVG_INC,AVG_INC,TSI,AVG_INC,ORI,ORI,TSI,AVG_REG,ORI,TSI,ORI,ORI,AVG_INC,Eastern Africa,Sub-Saharan Africa,Low income,0.2869853221349575,0.589922666397865,0.2,0.4202296730525601,0.5333333333333333,0.834285714285714,0.5648056552540941,0.5849274677460896,0.2924281984334202,0.1409564790934294,0.2227822580645161,0.0,0.1015720815813061,40.60941989837431,56.91117589298295,11.632770468481294,29.957288455590167,True,Eritrea
ERI,Year of 2024,0.5788976438296383,57.19397461698104,0.0,41.564769566087605,0.625,103.2,321.55071,17.515475716662582,40.7,25.11018325651113,55.4,49.74709362,0.1690667825548545,AVG_INC,AVG_INC,ORI,AVG_INC,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,AVG_INC,Eastern Africa,Sub-Saharan Africa,Low income,0.2979372169311002,0.5471461110757078,0.0,0.545740223321447,0.6,0.834285714285714,0.8098648307122366,0.5916584130558519,0.4686684073107049,0.1856521152484433,0.5504032258064516,0.1557388925042284,0.16241702121747,39.8164710265651,67.61193413411269,26.35528136941484,41.39849890969844,True,Eritrea
ESP,Year of 1995,0.9296875,35.43763275085056,19.8019801980198,0.7,0.78125,106.5,5.03831,5.249788314987299,6.38,99.87496134411268,100.0,2.373389764,0.9166147708892822,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,ORI,ORI,TSI,Southern Europe,Europe & Central Asia,High income,0.5875188809142385,0.3169812234299602,0.189018901890189,0.9923497267759562,0.7666666666666667,0.6457142857142856,0.9976527137587752,0.880972491815028,0.916710182767624,0.9986403363052312,1.0,0.0074301645870951,0.9159474586901692,57.050707993540215,86.02624185139283,73.05044898956238,71.04032825902569,True,Spain
ESP,Year of 2024,0.9850327408793264,68.88353283257746,43.41463414634146,0.6,1.0,106.5,3.44125,1.7811704834605595,6.82,99.92077499918511,100.0,124.0994495,0.9748926162719728,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,TSI,TSI,TSI,Southern Europe,Europe & Central Asia,High income,0.633207108967217,0.6708123905392464,0.4144124168514412,0.9934426229508196,1.0,0.6457142857142856,0.9986002548867003,0.9627877166477388,0.9109660574412533,0.999138511554194,1.0,0.3885073361902751,0.9746916878386254,74.23749078617449,87.95170786724945,84.05843838957736,81.87468202669943,True,Spain
EST,Year of 1995,1.0140728476821192,67.41794337879611,12.871287128712872,2.5,0.59375,106.1,24.84995,1.1944260119442602,0.2,98.91726002773063,100.0,2.096126379,0.9726135730743408,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,ORI,ORI,TSI,Northern Europe,Europe & Central Asia,High income,0.657180101065702,0.6553076134016194,0.1228622862286228,0.9726775956284152,0.5666666666666667,0.6685714285714288,0.9858984003881772,0.9766274168361352,0.9973890339425588,0.9882263431198718,1.0,0.0065621602602149,0.9723944059991584,59.49388525982051,90.7121569934575,74.17957273448113,73.70111377478595,True,Estonia
EST,Year of 2024,1.038432554634514,82.52176032961866,29.702970297029704,0.3,1.0,106.1,5.17964,1.1944260119442602,0.2,99.37034777003532,100.0,155.0300061,0.9959705471992492,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,TSI,TSI,TSI,Northern Europe,Europe & Central Asia,High income,0.6772893612091602,0.815094049600248,0.2835283528352835,0.99672131147541,1.0,0.6685714285714288,0.9975688621892602,0.9766274168361352,0.9973890339425588,0.9931531951352328,1.0,0.4853389353630703,0.9959383004447776,75.45266150240202,91.00391853848456,86.86076077357701,84.17557566462072,True,Estonia
ETH,Year of 1995,0.4416961130742049,55.66372944308807,1.6491754122938531,34.6,0.4270833333333333,105.8,952.83638,3.691275167785235,49.1,8.037070954833451,12.7,0.0,0.2100403159856796,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,ORI,TSI,Eastern Africa,Sub-Saharan Africa,Low income,0.1846755393816311,0.5309573275620681,0.0157421289355322,0.6218579234972678,0.3888888888888889,0.6857142857142857,0.4353208963611154,0.917733561998118,0.3590078328981723,0.0,0.1199596774193548,0.0,0.2037184561122685,34.84243616530777,59.94441442429228,8.091953338290583,25.662770196179256,True,Ethiopia
ETH,Year of 2024,0.505624809972636,61.949130236957885,38.573743922204216,27.0,0.8125,105.5,266.68956,6.438467807660962,40.3,23.254541475401684,55.0,56.02453443,0.378985047340393,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Eastern Africa,Sub-Saharan Africa,Low income,0.2374495238583394,0.5974518962000834,0.3682039192574038,0.7049180327868853,0.8,0.7028571428571426,0.842414137532439,0.8529347878445326,0.4738903394255874,0.1654739652006336,0.5463709677419355,0.1753911296173771,0.3740152120570827,54.16046744205424,71.80241019149256,31.53128186542573,49.6806974826499,True,Ethiopia
FIN,Year of 1995,1.0016556291390728,64.22937515480814,33.5,0.0,0.8125,104.3,7.45926,0.791295746785361,0.1,99.63029537390764,100.0,20.34333586,0.9981770515441896,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,ORI,ORI,TSI,Northern Europe,Europe & Central Asia,High income,0.6469295229931384,0.6215750837539079,0.3197727272727272,1.0,0.8,0.7714285714285715,0.9962163558926648,0.986136159189088,0.9986945169712794,0.9959798515561548,1.0,0.0636871094596813,0.9981624629203302,67.76554668039549,93.8118900870401,76.44573559840417,78.62126587788612,True,Finland
FIN,Year of 2024,1.0283687943262412,78.39791427842036,46.0,0.0,0.96875,105.2,8.3389,0.791295746785361,0.1,99.63012454095892,100.0,128.6830329,0.9907850623130798,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Northern Europe,Europe & Central Asia,High income,0.6689815940239491,0.7714670203467666,0.4390909090909091,1.0,0.9666666666666668,0.7199999999999998,0.9956944624899322,0.986136159189088,0.9986945169712794,0.9959779939277552,1.0,0.4028567614626246,0.9907113173537132,76.92412380256583,92.51312846625748,84.73865181860234,84.48556094523867,True,Finland
FJI,Year of 1995,0.9261576971214016,40.49054452149644,5.769230769230769,1.7,0.5,107.0,49.02242,9.305029849711843,4.0,89.97535811539859,66.9,0.277691525,0.4007770925067191,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_TLS,TSI,TSI,TSI,ORI,AVG_INC,Melanesia,East Asia & Pacific,Upper middle income,0.5846049819712186,0.3704370331028679,0.05506993006993,0.9814207650273225,0.4666666666666667,0.617142857142857,0.971556791751972,0.7853204153888397,0.9477806788511748,0.8909925772407932,0.6663306451612904,0.0008693446674827,0.3959816537890619,49.16398753676011,83.0450185783711,48.854355521465706,58.428040954121485,True,Fiji
FJI,Year of 2024,1.0123440019716248,44.72981429818524,9.090909090909092,1.3,0.75,107.1,38.04679,9.305029849711843,4.0,93.85055633645996,92.0,107.2344015,0.6149815456118695,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_TLS,TSI,TSI,TSI,TSI,AVG_INC,Melanesia,East Asia & Pacific,Upper middle income,0.6557529160750051,0.4152851540717048,0.0867768595041322,0.985792349726776,0.7333333333333333,0.6114285714285717,0.9780686703475724,0.7853204153888397,0.9477806788511748,0.933131276619954,0.9193548387096774,0.3357093995386614,0.6119003342961854,57.53881225421903,83.06495840040398,70.00239622911195,69.42201531173576,True,Fiji
FRA,Year of 1995,0.9422348484848484,59.23178238506021,6.124721603563474,0.0,0.90625,105.0,9.36139,2.0,0.1,99.10422744952778,100.0,2.268352438,0.965725600719452,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,ORI,ORI,TSI,Western Europe,Europe & Central Asia,High income,0.5978768829741787,0.5687045053530907,0.0584632516703786,1.0,0.9,0.7314285714285713,0.9950878156965166,0.9576261257878348,0.9986945169712794,0.9902594169218744,1.0,0.0071013333804361,0.9654513108362064,62.500892799952965,92.07092574710506,74.07030152846292,75.25770111520733,True,France
FRA,Year of 2024,0.9694915254237289,74.19559530420106,36.86486486486486,0.1,1.0,105.0,7.90908,2.0,0.1,99.0928175513906,100.0,118.8472962,1.0,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,AVG_REG,TSI,TSI,TSI,TSI,Western Europe,Europe & Central Asia,High income,0.6203776301416754,0.7270098096399188,0.3518918918918919,0.9989071038251366,1.0,0.7314285714285713,0.9959494761572988,0.9576261257878348,0.9986945169712794,0.9901353462962902,1.0,0.3720648773714231,1.0,73.96372870997246,92.0924672586246,84.05500559169283,83.03646053480144,True,France
FSM,Year of 1995,0.7741663096286034,49.18706394252358,0.0,8.6,0.5625,107.0,60.10262,9.305029849711843,23.83333333333333,46.84203191291637,46.0,0.0,0.1920747071327198,AVG_INC,TSI,TSI,TSI,ORI,ORI,TSI,AVG_TLS,AVG_REG,TSI,TSI,ORI,AVG_INC,Micronesia,East Asia & Pacific,Lower middle income,0.4591340821516552,0.462439329617883,0.0,0.9060109289617486,0.5333333333333333,0.617142857142857,0.964982871419839,0.7853204153888397,0.6888598781549173,0.4219630818742659,0.4556451612903226,0.0,0.1856090727553596,47.21835348129241,76.40765055266132,26.5804328979987,45.77235366069036,True,Micronesia
FSM,Year of 2024,0.8256477024077369,49.18706394252358,15.384615384615383,16.0,0.5625,107.0,74.31193,9.305029849711843,23.83333333333333,90.34182954578333,85.3,19.4464824,0.313592883447806,AVG_INC,TSI,ORI,TSI,ORI,ORI,TSI,AVG_TLS,AVG_REG,TSI,TSI,TSI,AVG_INC,Micronesia,East Asia & Pacific,Lower middle income,0.5016326525148497,0.462439329617883,0.1468531468531468,0.825136612021858,0.5333333333333333,0.617142857142857,0.9565524394858862,0.7853204153888397,0.6888598781549173,0.8949775680864495,0.8518145161290323,0.0608794084577713,0.3080997301961061,49.38790148682141,76.19688975431251,52.89428057173397,58.38780882806765,True,Micronesia
GAB,Year of 1995,0.9201932052515134,40.889741629854434,0.0,5.5,0.4583333333333333,101.7,248.54042,18.350702179172337,33.6,49.30066206915568,73.6,0.356517678,0.1717235594987869,AVG_INC,TSI,TSI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,ORI,TSI,Central Africa,Sub-Saharan Africa,Upper middle income,0.5796812150774081,0.3746602227438049,0.0,0.9398907103825136,0.4222222222222222,0.9199999999999996,0.8531820840006192,0.5719577010905941,0.5613577023498695,0.4486980954473087,0.7338709677419354,0.0011161188380978,0.1650950597167632,46.32908740851897,72.66243718602706,33.719506043602635,48.41890571865287,True,Gabon
GAB,Year of 2024,0.9714561309316208,40.889741629854434,25.0,2.5,0.96875,102.1,226.55044,20.263198306520163,13.3,62.11663987019615,93.5,125.387067,0.2050506919622421,AVG_INC,TSI,ORI,TSI,ORI,ORI,TSI,AVG_AFR,TSI,TSI,TSI,TSI,TSI,Central Africa,Sub-Saharan Africa,Upper middle income,0.6219994379620518,0.3746602227438049,0.2386363636363636,0.9726775956284152,0.9666666666666668,0.8971428571428574,0.8662288138994658,0.5268471388290322,0.8263707571801566,0.5880583565232261,0.9344758064516128,0.3925383681325802,0.1986889013119376,63.49280573274605,77.91473917628781,52.84403581048392,63.94109059270581,True,Gabon
GBR,Year of 1995,0.9833333333333334,63.64203265560969,7.821835958718088,0.2,0.875,105.2,10.97716,2.549019607843137,0.0,99.4170927446746,100.0,9.901172035,0.9765198826789856,TSI,ORI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,ORI,ORI,TSI,Northern Europe,Europe & Central Asia,High income,0.6318042255705113,0.6153614647011555,0.0746629796059454,0.9978142076502732,0.8666666666666667,0.7199999999999998,0.9941291738619784,0.9446762521393212,1.0,0.9936614975036396,1.0,0.0309967367943843,0.9763319768725014,63.72619088389104,91.47013565003247,75.02475527926313,75.90445917693899,True,United Kingdom
GBR,Year of 2024,1.0089352196574832,75.67155220790042,31.589958158995817,0.2,0.96875,105.5,9.84248,2.549019607843137,0.0,99.40020877821124,100.0,120.8191165,0.9990904927253724,TSI,ORI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Northern Europe,Europe & Central Asia,High income,0.65293892120793,0.7426242661970104,0.3015405096995055,0.9978142076502732,0.9666666666666668,0.7028571428571426,0.9948023833638344,0.9446762521393212,1.0,0.9934779021501784,1.0,0.3782378834184717,0.999083214154503,73.23169142842772,91.05839445900745,84.26997499307882,82.5209032353632,True,United Kingdom
GEO,Year of 1995,0.9743589743589745,56.28071067097911,6.808510638297872,22.9,0.625,110.1,52.79703,0.2035278154681139,13.9,91.53105779693104,99.8,0.003075235,0.3492280542850494,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,ORI,TSI,Western Asia,Europe & Central Asia,Upper middle income,0.6243957735891781,0.5374845009201109,0.064990328820116,0.7497267759562842,0.6,0.4400000000000001,0.9693173028054844,1.0,0.8185378590078329,0.9079091728482296,0.997983870967742,9.627370329383297e-06,0.3440200808484171,51.53194758571379,80.69637904533293,56.24806880086796,61.61400035907917,True,Georgia
GEO,Year of 2024,1.0102929532858274,63.32887916929249,19.285714285714285,5.5,0.875,106.6,27.60825,0.2497918401332223,13.9,89.13545906739866,100.0,156.086567,0.7066121101379395,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Western Asia,Europe & Central Asia,Upper middle income,0.6540597482684217,0.6120485485207806,0.184090909090909,0.9398907103825136,0.8666666666666667,0.6400000000000001,0.9842618916200933,0.998908757965424,0.8185378590078329,0.8818595596572903,1.0,0.4886466185352007,0.7042641964838673,65.13513165858583,86.04271271483375,76.86925936690895,75.52557297304054,True,Georgia
GHA,Year of 1995,0.7525773195876289,77.9328834368554,0.0,42.5,0.53125,104.1,498.90742,12.53315649867374,35.5,25.70674744993038,32.4504508972168,0.035552754,0.2708829939365387,TSI,TSI,TSI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Lower middle income,0.4413120854496051,0.7665473618830783,0.0,0.53551912568306,0.5,0.782857142857143,0.704638491665176,0.7091777209781867,0.5365535248041775,0.1921391225633827,0.3190569646896854,0.0001113019099312,0.2650480435752356,44.86757146031486,68.33067200761708,19.408885818455875,39.04058230608347,True,Ghana
GHA,Year of 2024,0.7367486033787791,75.65780167544484,14.545454545454543,25.2,0.65625,103.8,263.10859,8.054123711340207,16.1,48.312515553263694,85.1,119.6243981,0.3150676488876343,TSI,TSI,ORI,TSI,ORI,ORI,TSI,TSI,TSI,TSI,TSI,TSI,TSI,Western Africa,Sub-Saharan Africa,Lower middle income,0.4282452709512706,0.7424787964403214,0.1388429752066115,0.7245901639344262,0.6333333333333333,0.8,0.8445387392085603,0.8148258760438829,0.7898172323759791,0.437953042781504,0.8497983870967741,0.3744976825960538,0.3095862978337494,53.34981079731927,81.22954619071056,49.29588525770203,59.77953422179646,True,Ghana
GIN,Year of 1995,0.3179723502304147,69.7153461886156,7.017543859649122,53.3,0.3645833333333333,104.9,970.92702,22.0010891525055,64.5,22.645406991396293,16.4,0.012720352,0.0293491408228874,TSI,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,TSI,Western Africa,Sub-Saharan Africa,Lower middle income,0.0825399374297892,0.6796123178805611,0.0669856459330143,0.4174863387978142,0.3222222222222222,0.7371428571428567,0.4245876581418323,0.4858550384579124,0.1579634464751957,0.1588502692143279,0.157258064516129,3.9822497930763495e-05,0.0215812523573127,31.376929245268027,45.13872500544493,8.443235214642511,22.86772029045864,True,Guinea
GIN,Year of 2024,0.38801261829653,49.51698442813264,29.62962962962963,13.8,0.75,104.5,553.40159,19.427385601185183,46.5,44.53029677963731,47.7,101.9442494,0.1080414578318595,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Western Africa,Sub-Saharan Africa,Lower middle income,0.1403591047051409,0.4659296273880451,0.2828282828282828,0.8491803278688524,0.7333333333333333,0.7599999999999998,0.6723069153266874,0.5465616786620118,0.3929503916449085,0.3968253969692573,0.4727822580645162,0.3191479811867421,0.1009033253035965,49.43261352247309,59.29547464084018,32.2414740381028,45.54947094751047,True,Guinea
