ISO_code,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion
DZA,2006,0.7196652719665272,,5.25328330206379,,0.46875,105.2,134.48117,,,87.81203343298876,98.7,62.80216467,
DZA,2007,,,5.25328330206379,,0.46875,105.2,125.07095,,,88.05167136077335,98.7,81.10540402,
DZA,2008,0.7423822714681441,,6.476190476190476,,0.46875,105.1,116.51809,,,88.28578249682685,99.3,78.19436226,
DZA,2009,,15.73925789365298,6.476190476190476,,0.46875,105.0,114.55362,,,88.51262673338853,98.8,92.99292417,
DZA,2010,,15.472767385141372,7.0476190476190474,,0.46875,104.9,111.74292,,,88.73302049508217,98.9,91.42082361,
DZA,2011,0.8076923076923077,,7.0476190476190474,0.5,0.46875,104.7,105.46329,,,88.94673564347318,99.0,97.46161442,0.204072967171669
DZA,2012,,,7.238095238095238,,0.46875,104.7,99.07579,,,88.95858255161109,98.8,100.7169538,
DZA,2013,,,25.827814569536425,,0.46875,104.6,94.34408,,,88.96159808148843,99.2,103.9905106,
DZA,2014,,16.884105997633775,25.742574257425744,,0.46875,104.6,86.15146,17.471466198419666,,88.956268869427,99.3,111.7079111,0.4007096588611603
DZA,2015,,,25.742574257425744,,0.46875,104.5,89.13265,,,88.94264288910001,99.4,109.3176407,
DZA,2016,,,25.709515859766277,,0.46875,104.4,88.99771,,,88.92118950163604,99.4,116.6140394,
DZA,2017,,18.076942447975775,25.785123966942148,,0.46875,104.4,89.14354,,,88.89196366070861,99.5,111.4475314,0.2926872968673706
DZA,2018,,,21.322314049586776,,0.46875,104.5,79.49121,,,88.85542003223512,99.6,112.4675177,
DZA,2019,0.8614948824108235,,21.54882154882155,,0.46875,104.6,76.71434,,3.8,88.81171406587862,99.5,106.3696091,
DZA,2020,,,21.54882154882155,,0.46875,104.6,77.69479,,,88.76118350416587,99.7,104.842178,
DZA,2021,,,21.22719734660033,,0.46875,104.6,,,,88.70407550859673,99.8,106.4235366,0.3119151294231415
DZA,2022,,,7.481751824817518,,0.46875,104.6,,,,88.74187508735733,100.0,109.1653573,
DZA,2023,,,6.759098786828423,,0.46875,104.6,,,,,,,
DZA,2024,,,6.759098786828423,,0.46875,104.6,,,,,,,
AND,1995,,,,,,106.4,,,,,100.0,4.489257564,
AND,1996,,,,,,106.4,,,,,100.0,8.555349432,
AND,1997,,,3.5714285714285716,,,106.4,,,,,100.0,13.32364491,
AND,1998,,,7.142857142857143,,,106.4,,,,,100.0,21.65649066,
AND,1999,,,7.142857142857143,,,106.3,,,,,100.0,31.37613282,
AND,2000,,,7.142857142857143,,,106.3,,,,99.9999994632633,100.0,35.61832431,
AND,2001,,,7.142857142857143,,,106.3,,,,100.0,100.0,43.39280448,
AND,2002,,,14.285714285714286,,,106.3,,,,100.0,100.0,46.28218157,
AND,2003,0.9950445986124875,,14.285714285714286,,,106.2,,,,100.0,100.0,70.21296747,
AND,2004,0.9759926131117267,,14.285714285714286,,,106.2,,,,100.0,100.0,75.86601328,
AND,2005,0.9755142017629774,,14.285714285714286,,,106.2,,1.3986013986013985,,99.99999787822821,100.0,80.87590509,
AND,2006,0.9913957934990438,,28.571428571428573,,,106.2,,,,100.0,100.0,86.01844926,
AND,2007,,,28.571428571428573,,,106.1,,,,100.0,100.0,81.23912599,
AND,2008,,,25.0,,,106.1,,,,100.0,100.0,84.41522582,
AND,2009,,,25.0,,,106.0,,,,100.0,100.0,87.40318475,
AND,2010,,,35.714285714285715,,,106.0,,,,99.9999980744897,100.0,91.57706344,
AND,2011,,,35.714285714285715,,,106.0,,,,100.0,100.0,92.17208933,
AND,2012,,,50.0,,,106.0,,,,99.99999800167942,100.0,89.93550386,
AND,2013,,,50.0,,,106.0,,,,100.0,100.0,89.58187372,
AND,2014,0.9897196261682244,,50.0,,,106.0,,,,100.0,100.0,92.48694535,
AND,2015,0.9887111947318907,,50.0,,,106.1,,,,100.0,100.0,99.42853957,
AND,2016,0.9877589453860641,,39.285714285714285,,,106.1,,,,99.99999600335002,100.0,104.9517508,
AND,2017,,,32.142857142857146,,,106.2,,,,100.0,100.0,108.8046481,
AND,2018,,,32.142857142857146,,,106.3,,1.4985014985014986,,99.9999955655473,100.0,110.1329103,
AND,2019,,,32.142857142857146,,,106.3,,,,99.9999967920626,100.0,115.1500465,
AND,2020,,,46.42857142857143,,,106.3,,,,99.99999852714392,100.0,103.4491634,
AND,2021,,,46.42857142857143,,,106.3,,,,100.0,100.0,118.6729762,
AND,2022,0.9846153846153847,,46.42857142857143,,,106.2,,,,100.0,100.0,142.2141211,
AND,2023,,,46.42857142857143,,,106.2,,,,,,,
AND,2024,,,50.0,,,106.3,,,,,,,
AGO,1995,,,,,0.53125,103.1,,,,,,0.01433269,
AGO,1996,,,,,0.53125,103.1,,,,,,0.02292929,
AGO,1997,,,9.545454545454545,,0.53125,103.0,,,,,,0.04742069,
AGO,1998,,,9.545454545454545,,0.53125,103.0,,,,,,0.063903735,
AGO,1999,,,15.454545454545455,,0.53125,103.0,,,,,,0.151221568,
AGO,2000,,,15.454545454545455,21.4,0.53125,102.9,859.92091,,,32.04116353086099,24.2,0.157410653,
AGO,2001,,,15.454545454545455,,0.625,102.9,799.64079,,,33.36682238118407,20.0,0.442697606,
AGO,2002,,,15.454545454545455,,0.625,102.9,758.27183,,,34.697398290682465,26.3,0.799262897,
AGO,2003,,,15.454545454545455,,0.625,102.9,676.49647,,,35.983638632211324,27.4,1.931104589,
AGO,2004,,67.47305748996665,15.454545454545455,,0.625,102.9,594.19216,,,37.270502381539416,28.4,3.942225093,
AGO,2005,,,15.0,,0.625,102.9,549.83896,,,38.55505342797921,29.4,8.282974634,
AGO,2006,,,15.0,,0.625,102.8,507.72154,,,39.673735725256606,30.5,15.15012642,
AGO,2007,,,15.0,,0.625,102.7,462.97103,,,40.79101921934691,37.5,23.72841216,
AGO,2008,,,15.0,14.6,0.625,102.7,438.34228,,,41.90766516520753,38.5,31.22582177,
AGO,2009,,73.77944439398715,37.27272727272727,,0.625,102.6,398.88055,,,43.0219657007885,33.8,36.02958262,
AGO,2010,,,38.63636363636363,,0.625,102.5,367.26485,,,44.135088196608635,35.0,40.24692066,
AGO,2011,,,38.63636363636363,,0.625,102.4,334.7313,,,45.24656161595023,34.6,49.76776766,0.3892834484577179
AGO,2012,,,38.18181818181818,,0.625,102.4,304.04042,,,46.35590539745179,37.3,50.75814192,
AGO,2013,,,34.09090909090909,,0.78125,102.4,291.41399,,,47.46263488971064,38.4,50.80964158,
AGO,2014,0.6323232323232323,41.44341681989161,36.81818181818182,,0.78125,102.4,291.74735,,,48.56710764924087,32.0,51.80029281,0.22331646084785461
AGO,2015,0.6034100669232596,,36.81818181818182,,0.78125,102.4,273.5965,,,49.66549045079836,42.0,49.36244924,
AGO,2016,,,36.81818181818182,,0.78125,102.5,269.82359,,30.3,50.75853062247854,41.8,44.59350803,
AGO,2017,,,38.18181818181818,,0.8125,102.5,252.80485,,,51.84573872727033,42.9,44.10644535,
AGO,2018,,,30.454545454545453,31.1,0.8125,102.6,233.09626,,,52.92617557058372,45.3,42.49094914,
AGO,2019,,74.63073317505052,30.0,,0.8125,102.6,227.68696,,,53.205129570570975,45.6,45.8377414,
AGO,2020,,,30.0,,0.8125,102.7,221.90649,,,53.47777422638112,47.0,43.81009059,
AGO,2021,,77.63996455519344,29.545454545454547,,0.8125,102.7,,,,53.74494794663938,48.2,44.42373173,
AGO,2022,,78.52803256390015,29.545454545454547,,0.8125,102.7,,,,54.00622978119886,48.5,67.37347427,
AGO,2023,,,39.09090909090909,,0.8125,102.7,,,,,,,
AGO,2024,,,38.63636363636363,,0.8125,102.8,,,,,,,
ATG,1995,,,,,0.5833333333333333,102.8,,,,,96.643798828125,,
ATG,1996,,,,,0.5833333333333333,102.9,,,,,96.8144836425781,1.862517551,
ATG,1997,,,11.11111111111111,,0.5833333333333333,102.9,,,,,96.9817733764648,1.965795164,
ATG,1998,,,11.11111111111111,,0.6145833333333333,102.9,,,,,97.1449813842773,2.066912859,
ATG,1999,,,11.11111111111111,,0.6145833333333333,103.0,,,,,97.303352355957,11.51433874,
ATG,2000,,,0.0,,0.6145833333333333,103.0,51.29847,,,,97.7,29.31183799,
ATG,2001,,,8.333333333333334,,0.6145833333333333,103.0,47.16184,,,,97.7,32.80194187,
ATG,2002,,,8.333333333333334,,0.6145833333333333,103.1,41.30084,,,,100.0,49.49154738,
ATG,2003,,,8.333333333333334,,0.6145833333333333,103.1,44.10374,,,,97.9,59.04654558,
ATG,2004,,,8.333333333333334,,0.6145833333333333,103.1,43.3603,,,,97.9,68.40551805,
ATG,2005,,,13.88888888888889,,0.6145833333333333,103.1,34.02187,,,,92.2,107.67632,
ATG,2006,,,13.88888888888889,,0.6145833333333333,103.1,34.88743,,,,100.0,136.1958564,
ATG,2007,,,13.88888888888889,,0.6145833333333333,103.1,33.71821,,,,100.0,137.0232638,
ATG,2008,,,16.666666666666668,,0.6145833333333333,103.1,39.2945,,,,100.0,164.0725036,
ATG,2009,,,16.666666666666668,,0.6145833333333333,103.1,36.80908,,,97.67759920545598,98.5,159.6103343,
ATG,2010,,,19.444444444444443,,0.6145833333333333,103.1,30.78419,,,97.68776440238295,98.7,196.009102,
ATG,2011,,,19.444444444444443,,0.6145833333333333,103.2,31.25012,,,97.69713575434285,94.6,202.940193,
ATG,2012,,,19.444444444444443,,0.6145833333333333,103.2,30.21356,,,97.70023930320338,100.0,145.2893674,
ATG,2013,,,19.444444444444443,,0.6145833333333333,103.2,28.80692,,,97.7033255435702,100.0,129.2224595,
ATG,2014,,,19.444444444444443,,0.6145833333333333,103.2,22.70267,,,97.70638838522879,100.0,134.5208212,
ATG,2015,,,25.714285714285715,,0.6145833333333333,103.2,27.16638,,,97.70945704230499,100.0,195.6860129,
ATG,2016,,,25.714285714285715,,0.6145833333333333,103.2,21.25147,,,97.7121569056189,100.0,198.754472,
ATG,2017,,,20.0,,0.6145833333333333,103.2,21.12252,,,97.71448786784998,100.0,201.933735,
ATG,2018,,78.57261891382305,20.0,,0.6145833333333333,103.2,18.86736,,,97.71648557137934,100.0,,
ATG,2019,,,31.428571428571427,,0.6145833333333333,103.2,18.9132,,,97.7181144467192,100.0,199.7481436,
ATG,2020,,,31.428571428571427,,0.6145833333333333,103.2,21.24795,,,97.7193966151778,100.0,198.5668652,
ATG,2021,1.0992927652220705,,31.428571428571427,,0.6145833333333333,103.2,,,,97.72032370826142,100.0,197.3825359,
ATG,2022,,,31.428571428571427,,0.6145833333333333,103.2,,,,97.72092015643219,100.0,,
ATG,2023,,82.34300397925105,31.428571428571427,,0.6458333333333333,103.2,,,,,,,
ATG,2024,,,22.857142857142858,,0.6458333333333333,103.2,,,,,,,
ARG,1995,,,,,0.65625,105.5,,,,,93.8344650268555,1.160057586,
ARG,1996,,,,,0.65625,105.4,,,,,94.1649398803711,1.884803688,
ARG,1997,,,20.364741641337385,,0.65625,105.4,,,,,94.4920120239258,5.609433289,
ARG,1998,,,22.796352583586625,,0.65625,105.5,,,,,94.8150024414063,7.371312411,
ARG,1999,,,22.796352583586625,,0.65625,105.5,,,,,95.1331558227539,10.50082052,
ARG,2000,,,23.10030395136778,5.0,0.65625,105.5,71.50375,,,90.51056956242981,95.7,17.5015229,
ARG,2001,1.0274599542334097,,21.27659574468085,8.2,0.65625,105.4,72.13986,,,90.90360982605118,95.5,17.98746665,
ARG,2002,,,24.012158054711247,12.4,0.65625,105.4,70.94544,,,91.29357886868901,96.1,17.33333812,
ARG,2003,1.0193482688391038,,31.306990881458965,5.4,0.65625,105.5,78.64037,,,91.6808044303223,96.3,20.48748472,
ARG,2004,,56.658166594635645,31.306990881458965,3.9,0.65625,105.6,73.30911,,,92.06592955129253,96.5,34.94389378,
ARG,2005,,57.13720395517728,33.63914373088685,2.7,0.6875,105.9,62.69842,,,92.44881312875344,96.7,56.70883514,
ARG,2006,1.0198412698412698,58.173858945195065,37.38601823708207,2.2,0.6875,106.2,61.4496,1.639344262295082,,92.82969734589554,97.0,79.81991978,
ARG,2007,,,36.77811550151976,1.8,0.6875,106.3,62.55591,,,93.20843340437163,97.2,101.3182303,
ARG,2008,1.0184466019417475,58.047160725976575,39.75535168195719,1.6,0.6875,106.2,59.45658,,,93.58525867950966,97.5,115.4815533,
ARG,2009,1.025,59.19914047582459,39.75535168195719,1.6,0.6875,106.1,56.54385,,,93.96003465327767,97.8,128.9999606,
ARG,2010,1.0171428571428571,58.85439082763583,37.80487804878049,0.7,0.6875,106.1,55.10322,,,94.33283177101922,98.8,138.8859542,
ARG,2011,1.0160226201696512,59.54494066016534,37.80487804878049,0.7,0.6875,106.2,50.25195,,,94.70161969124344,99.0,146.2467408,0.31818562746047974
ARG,2012,1.0339943342776203,59.96198755220588,37.68996960486322,0.6,0.6875,106.2,45.02484,,,95.0677033814664,99.1,153.3349717,
ARG,2013,1.024186046511628,59.62047923559119,37.68996960486322,0.7,0.6875,106.0,43.34667,3.3497536945812803,,95.35268038141797,99.3,158.9154655,
ARG,2014,1.034547152194211,58.94678719889229,37.08206686930091,0.6,0.6875,105.9,41.76457,,,95.63882483131118,100.0,142.9902363,0.5085235834121704
ARG,2015,1.0335820895522387,,36.77811550151976,,0.6875,105.7,39.33507,,,95.92583515902794,99.7,142.9639551,
ARG,2016,1.0269266480965646,,37.08206686930091,0.7,0.6875,105.6,40.25944,,,96.21369364061387,99.9,145.9179567,
ARG,2017,,60.89726685808576,39.51367781155015,0.6,0.6875,105.3,38.24381,4.513540621865597,,,100.0,140.5014607,0.5018941164016724
ARG,2018,1.0386029411764706,61.9646345856722,39.51367781155015,1.0,0.6875,105.3,33.94483,,,,100.0,131.9371685,
ARG,2019,,62.33510945034407,39.44954128440367,1.1,0.71875,105.2,32.60261,,,,100.0,125.9409814,
ARG,2020,1.048802946593002,56.64134207593677,40.72948328267477,1.2,0.71875,105.2,44.90008,,15.5,,100.0,121.6001889,
ARG,2021,,62.57603620471974,41.94528875379939,0.9,0.71875,105.2,,,,,100.0,130.4550081,0.6677854657173157
ARG,2022,,65.50050773200354,44.37689969604863,0.6,0.75,105.1,,,,,100.0,132.3578095,
ARG,2023,,67.07423538594644,44.37689969604863,,0.75,105.1,,,,,,,
ARG,2024,,,43.161094224924014,,0.75,105.1,,,,,,,
ARM,1995,,,,,0.59375,111.3,,,,,,0.0,
ARM,1996,,,,,0.59375,112.9,,,,,,0.009093946,
ARM,1997,,,6.315789473684211,,0.625,114.5,,,,,,0.152838922,
ARM,1998,,,6.315789473684211,,0.625,116.1,,,,,,0.241656509,
ARM,1999,,,6.315789473684211,,0.625,117.0,,,,,,0.254551579,
ARM,2000,,,3.053435114503817,,0.625,117.3,50.16581,,19.1,89.72274957906696,98.9,0.551865964,
ARM,2001,0.9811320754716982,,3.053435114503817,14.0,0.625,117.2,49.56898,,,90.05245574988959,100.0,0.814009232,
ARM,2002,,,3.053435114503817,10.0,0.625,117.1,48.04569,,,90.40091904344601,98.0,2.297846274,
ARM,2003,,,3.053435114503817,7.5,0.625,116.9,42.61444,,,90.75707064941149,99.1,3.708664629,
ARM,2004,,,4.580152671755725,5.3,0.65625,116.7,41.58858,,,91.11430014622678,99.1,6.631634399,
ARM,2005,,,5.343511450381679,2.6,0.65625,116.3,37.78068,,9.9,91.47248532878216,99.8,10.43709632,
ARM,2006,,,5.343511450381679,2.0,0.75,115.9,39.92467,,,91.83188589526674,99.1,41.62457715,
ARM,2007,,50.02951085430527,5.343511450381679,1.5,0.75,115.6,35.86708,,,92.19224748212619,99.2,62.45557755,
ARM,2008,,47.93994386439317,9.16030534351145,0.9,0.75,115.3,33.53167,,,92.55382633738775,99.2,48.33377522,
ARM,2009,,48.94870147256669,8.396946564885496,1.2,0.75,114.9,33.39944,,,92.91637107247888,99.3,73.92986395,
ARM,2010,,50.5480551608493,9.16030534351145,1.0,0.75,114.6,33.2177,,7.2,93.28000872731678,99.8,131.1938086,
ARM,2011,0.9991071428571429,52.583513160279516,9.16030534351145,1.2,0.75,114.2,31.45806,2.374429223744292,,93.64474767605664,99.5,109.6360981,0.1814856082201004
ARM,2012,,53.4389917632989,8.396946564885496,0.8,0.8125,113.8,29.12987,,,94.01057533122389,99.5,114.013624,
ARM,2013,,52.731839228860004,10.687022900763358,1.7,0.8125,113.4,27.19941,,,94.38036395811567,99.4,115.3337511,
ARM,2014,,53.28275171534937,10.687022900763358,1.4,0.8125,112.9,27.82422,,,94.7522738491248,99.7,119.696221,0.14344115555286407
ARM,2015,1.0008643042350907,50.996121610380584,10.687022900763358,1.1,0.8125,112.4,25.10203,,,95.09575421493767,100.0,120.3535058,
ARM,2016,0.9982727780071055,51.10114336772379,10.687022900763358,1.1,0.8125,111.8,23.8734,,5.3,95.31986748653486,99.8,119.8452458,
ARM,2017,0.999106344950849,50.236562118936014,9.923664122137405,0.8,0.8125,111.2,25.00067,,,95.4697306395781,99.7,122.3218158,0.3935519754886627
ARM,2018,,59.33819523916476,18.095238095238095,1.3,0.8125,110.8,25.1014,,,95.7463755243127,99.9,126.1831509,
ARM,2019,,58.06556425827254,24.242424242424242,1.0,0.8125,110.4,24.938,,,95.86107074466985,100.0,128.2969735,
ARM,2020,0.998236331569665,64.85366279088328,23.484848484848484,0.4,0.8125,110.0,27.18972,,,95.91831539081625,100.0,124.3508359,
ARM,2021,,65.35224209300829,22.727272727272727,0.5,0.8125,109.5,,1.0664479081214109,,95.93579956293999,100.0,128.961359,0.49127599596977234
ARM,2022,,59.73497938286579,34.57943925233645,0.8,0.84375,109.1,,,,95.95594896892925,100.0,135.2539805,
ARM,2023,,62.214811022202234,35.51401869158879,,0.84375,108.7,,,,,,,
ARM,2024,,,36.44859813084112,,0.84375,108.3,,,,,,,
ABW,1995,,,,,,104.4,,,,,100.0,2.22972096,
ABW,1996,,,,,,104.4,,,,,100.0,3.777528741,
ABW,1997,,,,,,104.4,,,,,100.0,4.155977424,
ABW,1998,,,,,,104.4,,,,,100.0,6.377808073,
ABW,1999,,,,,,104.4,,,,,100.0,13.81422174,
ABW,2000,0.9382022471910112,,,,,104.3,,,,96.8232856345455,91.7,16.83482789,
ABW,2001,,,,,,104.3,,,,96.94264258510567,100.0,58.44084243,
ABW,2002,,,,,,104.3,,,,97.06199953566585,100.0,67.33419771,
ABW,2003,,,,,,104.3,,,,97.18135648622604,100.0,75.45981165,
ABW,2004,,,,,,104.3,,,,97.3007134367862,100.0,105.1838786,
ABW,2005,,,,,,104.3,,,,97.4200703873464,100.0,109.4556693,
ABW,2006,,,,,,104.3,,,,97.5394273379066,100.0,114.0409598,
ABW,2007,,,,,,104.2,,,,97.65878428846676,100.0,117.3566698,
ABW,2008,,,,,,104.2,,,,97.77814123902694,100.0,123.2764603,
ABW,2009,,,,,,104.3,,,,97.89749818958713,100.0,129.0166512,
ABW,2010,0.9810650887573964,,,,,104.3,,,,98.0168551401473,93.4,131.3507803,
ABW,2011,,69.68835899606107,,,,104.3,,,,98.13621209070749,100.0,,
ABW,2012,,,,,,104.3,,,,98.25556904126768,100.0,132.2077719,
ABW,2013,,,,,,104.3,,,,98.28197002362722,100.0,134.9144635,
ABW,2014,,,,,,104.4,,,,98.30837100598683,100.0,134.8533699,
ABW,2015,,,,,,104.4,,,,98.33477198834638,100.0,135.2427175,
ABW,2016,,,,,,104.4,,,,98.36117297070592,100.0,,
ABW,2017,,,,,,104.4,,,,98.38757395306547,100.0,,
ABW,2018,,,,,,104.3,,,,98.41397493542502,100.0,,
ABW,2019,,,,,,104.4,,,,98.44037591778456,100.0,132.4665076,
ABW,2020,,,,,,104.3,,,,98.46677690014411,100.0,132.2887836,
ABW,2021,,,,,,104.3,,,,98.49317788250366,100.0,132.3496283,
ABW,2022,,,,,,104.3,,,,98.51957886486318,99.9,,
ABW,2023,,,,,,104.3,,,,,,,
ABW,2024,,,,,,104.3,,,,,,,
AUT,1995,,59.93531295944556,,,0.6875,105.1,,,,,100.0,4.825981063,
AUT,1996,,59.6896791406259,,,0.6875,105.1,,,,,100.0,7.523308814,
AUT,1997,,59.91082520232355,25.101214574898787,,0.6875,104.9,,,,,100.0,14.5561248,
AUT,1998,,60.42251774400418,24.696356275303643,,0.6875,105.2,,,,,100.0,28.74798987,
AUT,1999,,61.38850300115554,24.696356275303643,,0.6875,105.1,,,,,100.0,53.18724835,
AUT,2000,,61.847779758025176,25.101214574898787,0.0,0.6875,105.1,6.36031,,,99.99998599860993,100.0,76.36296088,
AUT,2001,,62.131120549962844,25.101214574898787,,0.6875,104.9,6.24352,,,99.99999450546,100.0,81.35950603,
AUT,2002,,63.59332850478806,25.101214574898787,,0.6875,105.0,6.05769,,,99.99999845492749,100.0,83.37673809,
AUT,2003,,64.07057448006225,30.612244897959183,0.3,0.6875,105.3,6.2012,,,99.99891055292181,100.0,89.58013346,
AUT,2004,,62.52316001057564,30.612244897959183,0.1,0.71875,105.1,5.48865,,,99.99767462142054,100.0,97.80672818,
AUT,2005,0.9267886855241265,63.93482050189473,32.244897959183675,0.2,0.71875,104.6,5.85059,,,99.99645172700905,100.0,105.3234981,
AUT,2006,,65.30295979491052,32.244897959183675,0.1,0.75,104.5,5.54511,,,99.99524120877697,100.0,112.2552739,
AUT,2007,0.9154228855721392,66.38549975488199,31.020408163265305,0.4,0.75,104.8,5.75491,,,99.99403802531462,100.0,119.4976758,
AUT,2008,0.9024793388429753,67.79707145985024,30.737704918032787,0.5,0.75,105.6,5.52626,,,99.99284836816395,100.0,129.9823149,
AUT,2009,0.9251028806584362,68.44470758116184,26.639344262295083,0.7,0.75,105.3,5.97988,,,99.99167353373242,100.0,137.0500745,
AUT,2010,0.9300986842105263,69.2922771406412,28.278688524590162,0.5,0.90625,105.6,5.95376,,,99.99050894017276,100.0,146.3739125,
AUT,2011,0.928453947368421,69.55601299675263,28.278688524590162,0.4,0.90625,106.5,6.04204,,,99.98935454079782,100.0,155.1932739,0.9656330943107605
AUT,2012,0.9302707136997539,70.17821801197422,28.688524590163933,0.6,0.90625,106.8,5.74165,,,99.98814518166284,100.0,161.1931998,
AUT,2013,0.9344262295081968,70.49063731424238,28.688524590163933,0.3,0.90625,106.7,5.73881,,,99.98690256858853,100.0,156.5179428,
AUT,2014,0.9356395816572809,70.52584176416067,32.244897959183675,0.2,0.90625,106.6,5.91521,,,99.98565398371713,100.0,151.5621925,0.9737266898155212
AUT,2015,0.9398073836276084,70.8910019517244,30.327868852459016,0.7,0.90625,106.6,5.67145,,,99.98439182674801,100.0,155.8663134,
AUT,2016,0.9431089743589743,71.45256735956161,30.327868852459016,0.7,0.9375,106.1,5.33615,,,99.98312552133562,100.0,126.8182509,
AUT,2017,0.9472,71.96145053423307,30.737704918032787,0.3,0.9375,106.2,5.14461,,,99.98185015502509,100.0,123.4328495,0.983757734298706
AUT,2018,,72.45946951006977,33.60655737704918,0.6,0.9375,105.4,5.82625,,,99.98178533204931,100.0,124.2461975,
AUT,2019,0.9545816733067729,73.14705597687103,36.885245901639344,0.6,0.9375,105.4,5.4957,,,99.98171449794987,100.0,120.7891044,
AUT,2020,,72.51869113336565,38.9344262295082,0.7,0.9375,105.4,5.22839,,,99.98164585743315,100.0,120.3155961,
AUT,2021,,72.15461623248828,40.57377049180328,0.5,0.96875,105.5,,,,99.98156817174927,100.0,121.9694798,1.0
AUT,2022,,73.84848252795169,41.39344262295082,,0.96875,105.5,,,,99.98148575958771,100.0,123.4348071,
AUT,2023,,73.81844733866107,40.57377049180328,,0.96875,105.5,,,,,,,
AUT,2024,,74.54090461157553,42.79835390946502,,0.96875,105.5,,,,,,,
AZE,1995,,,,,0.65625,110.1,,,,,,0.076052086,
AZE,1996,,,,,0.65625,111.1,,,,,,0.213860635,
AZE,1997,,,12.0,,0.65625,112.2,,,,,,0.499996125,
AZE,1998,,,12.0,,0.65625,113.3,,,,,,0.808347519,
AZE,1999,0.907321594068582,,12.0,,0.65625,114.4,,,,,97.0,4.56708367,
AZE,2000,,,12.0,,0.65625,115.3,55.52084,,,65.95262258811567,98.9,5.132877927,
AZE,2001,,,0.0,6.2,0.65625,116.0,55.15855,,,67.62829651563705,98.6,8.814271586,
AZE,2002,,,10.483870967741936,0.1,0.65625,116.5,54.01204,,,69.30139919296704,100.0,9.486239279,
AZE,2003,,,10.483870967741936,0.1,0.65625,116.7,50.9451,,,70.9723618234505,98.8,12.49184326,
AZE,2004,,,10.483870967741936,0.0,0.65625,116.8,46.81153,,,72.64087454552097,99.0,17.02308418,
AZE,2005,,,10.483870967741936,0.0,0.65625,116.8,43.89283,,,74.6985764551198,99.1,25.90039991,
AZE,2006,,75.65970417001179,12.280701754385966,,0.65625,116.8,38.76129,,12.2,76.76871044705577,99.5,37.92497713,
AZE,2007,0.9377859103385179,76.62613947807947,11.290322580645162,,0.65625,116.8,34.40982,,,78.85142071714529,99.5,50.89874753,
AZE,2008,0.9387568555758684,76.10922671461901,11.382113821138212,,0.78125,116.8,32.7928,,,80.94634476748917,99.7,72.75801316,
AZE,2009,0.9378995433789955,76.14337601700605,11.382113821138212,,0.78125,116.7,33.32893,,,83.05364899885026,99.9,85.05960989,
AZE,2010,0.9424131627056673,75.51516997235542,11.382113821138212,,0.78125,116.5,32.81004,,,85.17536336571573,99.9,98.51590341,
AZE,2011,0.9424131627056673,,16.0,,0.78125,116.2,30.73949,4.590818363273453,11.0,87.31075360414232,99.9,108.1321708,0.14259250462055206
AZE,2012,0.9415525114155252,,16.0,,0.78125,115.9,29.37341,,,89.45926000998857,100.0,106.7431224,
AZE,2013,0.9377289377289377,,16.0,,0.78125,115.5,28.39893,,,91.62038030693184,100.0,105.3629953,
AZE,2014,0.9368709972552608,,15.573770491803279,,0.78125,115.1,28.97291,,,93.3325928888205,100.0,108.3211865,0.25896987318992615
AZE,2015,0.9368709972552608,,15.573770491803279,,0.78125,114.6,29.37786,,,94.9480204088732,100.0,108.4519054,
AZE,2016,0.9381818181818182,,16.93548387096774,,0.78125,114.3,26.01814,,,95.20815684467777,100.0,102.1325853,
AZE,2017,0.935513169845595,,16.8,,0.78125,114.0,26.89301,,,95.46646515759008,100.0,100.550391,0.2771962583065033
AZE,2018,0.9346049046321525,,16.8,,0.78125,113.8,27.59978,,,95.72275158124417,100.0,101.8436601,
AZE,2019,0.9346049046321525,,16.80672268907563,,0.78125,113.4,26.86957,,,95.97680649805017,100.0,105.0577494,
AZE,2020,,,16.80672268907563,,0.78125,113.0,40.76367,,,96.20593685245943,100.0,100.577047,
AZE,2021,,,18.181818181818183,,0.78125,112.6,,,,96.41879341781052,100.0,104.8878056,
AZE,2022,,,18.333333333333332,,0.78125,112.2,,,,96.6283713906681,100.0,106.8548072,0.3884376287460327
AZE,2023,0.9838709677419355,,18.64406779661017,,0.78125,111.8,,,,,,,
AZE,2024,,,18.103448275862068,,0.84375,111.3,,,,,,,
BHS,1995,,,,,0.59375,102.5,,,,,100.0,1.36870147,
BHS,1996,,,,,0.59375,102.3,,,,,100.0,1.622656855,
BHS,1997,,,10.76923076923077,,0.59375,102.0,,,,,100.0,1.998903827,
BHS,1998,,,19.642857142857142,,0.59375,101.9,,,,,100.0,2.55930602,
BHS,1999,,,19.642857142857142,,0.59375,101.7,,,,,100.0,4.96796473,
BHS,2000,1.0426716141001857,,19.642857142857142,,0.59375,101.8,60.84164,,,91.1142378683813,100.0,9.699274493,
BHS,2001,,,19.642857142857142,,0.59375,101.9,63.12532,,,91.47499652713901,100.0,18.37082026,
BHS,2002,,,19.642857142857142,,0.59375,101.9,65.82288,,,91.83668755723974,100.0,36.45457213,
BHS,2003,,,0.0,,0.71875,102.0,68.61497,,,92.19931095868336,100.0,36.10978168,
