,ISO Code,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion,Education (source),Employment (source),Parliamentary Representation (source),Poverty (source),Legal Protection Index (source),Son Bias (source),Maternal Mortality (source),Attitudes Towards Violence (source),Child Marriage (source),Access Water Sanitation (source),Access Electricity (source),Cell Phone Use (source),Financial Inclusion (source),Subregion,Region,Income,Education (score),Employment (score),Parliamentary Representation (score),Poverty (score),Legal Protection Index (score),Son Bias (score),Maternal Mortality (score),Attitudes Towards Violence (score),Child Marriage (score),Access Water Sanitation (score),Access Electricity (score),Cell Phone Use (score),Financial Inclusion (score),Equity,Protection,Resources,WSI (Baseline),included_index,Economy,Conflict Population,Disaster Deaths,Disaster Affected,Conflict Population (score),Disaster Deaths (score),Disaster Affected (score),Shocks,WSI
1896,GMB,2001,0.6221193252400321,54.38063502325717,2.0408163265306123,50.7,0.46875,103.2,747.83726,22.0010891525055,30.4,57.459135499114296,29.9,3.723345651,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.0194805194805194,0.4459016393442623,0.4333333333333333,0.834285714285714,0.5569475712440057,0.4858550384579124,0.6031331592689295,0.5374129016704955,0.2933467741935484,0.011656353887256,0.2416268959336238,0.3499431964095026,0.6200553708141403,0.2710107314212309,0.3888703569818028,True,The Gambia,,,,,,,,
1897,GMB,2002,0.6221193252400321,54.38063502325717,0.0,50.7,0.46875,103.2,772.32882,22.0010891525055,30.4,56.92518266020564,31.5,6.569339709,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.0,0.4459016393442623,0.4333333333333333,0.834285714285714,0.5424166454259105,0.4858550384579124,0.6031331592689295,0.5316067268949356,0.3094758064516129,0.0205660595688024,0.2416268959336238,0.3460470925133987,0.6164226393596166,0.2758188722122436,0.3889369951141667,True,The Gambia,,,,,,,,
1898,GMB,2003,0.6221193252400321,54.38063502325717,13.20754716981132,50.7,0.46875,103.1,769.6243,22.0010891525055,30.4,56.42993966310869,27.8,9.532279824,0.2476477921009063,TSI,TSI,ORI,ORI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.1260720411663808,0.4459016393442623,0.4333333333333333,0.8400000000000002,0.544021246337145,0.4858550384579124,0.6031331592689295,0.5262214808807103,0.2721774193548387,0.0298418780837746,0.2416268959336238,0.3712615007466749,0.6182523610159967,0.2674669185632368,0.3944923549600962,True,The Gambia,,,,,,,,
1899,GMB,2004,0.6221193252400321,54.38063502325717,13.20754716981132,47.71428571428572,0.46875,103.1,744.8982,22.0010891525055,30.4,55.94863619512872,34.8,10.85456434,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.1260720411663808,0.4785323965651834,0.4333333333333333,0.8400000000000002,0.5586913255346647,0.4858550384579124,0.6031331592689295,0.5209878125648221,0.3427419354838709,0.0339814390332114,0.2416268959336238,0.3777876521908591,0.6219198808153767,0.284834520753882,0.405998978294471,True,The Gambia,,,,,,,,
1900,GMB,2005,0.6221193252400321,54.38063502325717,13.20754716981132,44.72857142857143,0.46875,103.1,718.42123,22.0010891525055,30.4,56.07755832523115,30.5,14.90500901,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.1260720411663808,0.5111631537861046,0.4333333333333333,0.8400000000000002,0.5744002018560559,0.4858550384579124,0.6031331592689295,0.5223897049516893,0.2993951612903225,0.0466618133255067,0.2416268959336238,0.3843138036350433,0.6258470998957244,0.2775183938752856,0.4056473722660466,True,The Gambia,,,,,,,,
1901,GMB,2006,0.6221193252400321,54.38063502325717,13.20754716981132,41.74285714285715,0.46875,103.1,689.26615,22.0010891525055,30.4,56.22254324531554,38.1,23.62802651,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.1260720411663808,0.5437939110070258,0.4333333333333333,0.8400000000000002,0.591698009945889,0.4858550384579124,0.6031331592689295,0.5239662632626277,0.376008064516129,0.0739702043467429,0.2416268959336238,0.3908399550792275,0.6301715519181827,0.3038928570147809,0.421430613326435,True,The Gambia,,,,,,,,
1902,GMB,2007,0.6221193252400321,54.38063502325717,9.433962264150944,38.75714285714286,0.46875,103.1,698.39179,22.0010891525055,30.4,56.38314694124509,39.8,45.34980506,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.0900514579759862,0.5764246682279469,0.4333333333333333,0.8400000000000002,0.5862837367071634,0.4858550384579124,0.6031331592689295,0.5257126593115256,0.3931451612903225,0.1419726842592389,0.2416268959336238,0.3901619898853329,0.6288179836085013,0.3256143501986777,0.4306830856272771,True,The Gambia,,,,,,,,
1903,GMB,2008,0.6221193252400321,54.38063502325717,9.433962264150944,35.77142857142857,0.46875,103.1,667.1775,21.777137513138825,30.4,56.558987887018645,41.5,64.05433107,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.0900514579759862,0.609055425448868,0.4333333333333333,0.8400000000000002,0.6048032810912087,0.4911374462111972,0.6031331592689295,0.5276247444049352,0.4102822580645161,0.2005293144789951,0.2416268959336238,0.3966881413295171,0.6347684716428339,0.3450158032205176,0.4428954151566375,True,The Gambia,,,,,,,,
1904,GMB,2009,0.6221193252400321,54.38063502325717,9.433962264150944,32.785714285714285,0.5,103.1,647.07456,21.553185873772147,30.4,56.749374808545205,43.2,69.90366425,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.0900514579759862,0.6416861826697893,0.4666666666666667,0.8400000000000002,0.6167304237422127,0.4964198539644819,0.6031331592689295,0.529695001665152,0.4274193548387097,0.2188413123275528,0.2416268959336238,0.409880959440368,0.639070859243906,0.3543956411912596,0.4527916161300366,True,The Gambia,,,,,,,,
1905,GMB,2010,0.6221193252400321,54.38063502325717,7.547169811320755,29.8,0.5,103.2,619.79608,21.32923423440547,30.4,56.95398874146019,46.8,76.31064253,0.2476477921009063,TSI,TSI,ORI,ORI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.072041166380789,0.6743169398907104,0.4666666666666667,0.834285714285714,0.6329148386716983,0.5017022617177669,0.6031331592689295,0.5319199626906376,0.4637096774193548,0.2388990811139626,0.2416268959336238,0.4128050525655128,0.6430089934860272,0.3690389042893947,0.4609757375792081,True,The Gambia,,,,,,,,
1906,GMB,2011,0.6221193252400321,54.38063502325717,7.547169811320755,26.52,0.5,103.2,596.53865,21.105282595038798,30.4,57.17216614503165,48.3,70.12083803,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.072041166380789,0.7101639344262295,0.4666666666666667,0.834285714285714,0.6467135509648125,0.5069846694710516,0.6031331592689295,0.5342924121747585,0.4788306451612903,0.2195211993624922,0.2416268959336238,0.4199744514726166,0.6477792734976269,0.3685677881580412,0.4645749248703431,True,The Gambia,,,,,,,,
1907,GMB,2012,0.6221193252400321,54.38063502325717,7.547169811320755,23.24,0.65625,103.2,574.50695,20.88133095567212,30.4,57.4036297381392,49.9,74.05049165,0.2476477921009063,TSI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5173832035298008,0.072041166380789,0.7460109289617486,0.6333333333333333,0.834285714285714,0.6597850334815052,0.5122670772243365,0.6031331592689295,0.5368093349773573,0.4949596774193548,0.2318234236367157,0.2416268959336238,0.4604771837130538,0.6523677460651212,0.3763048329917629,0.4835189107994427,True,The Gambia,,,,,,,,
1908,GMB,2013,0.6221193252400321,56.5591511745352,7.547169811320755,19.96,0.65625,103.2,597.97789,20.639006729924294,30.4,57.64720786249491,51.5,87.01025804,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,ORI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5404301812008928,0.072041166380789,0.7818579234972678,0.6333333333333333,0.834285714285714,0.6458596449794676,0.5179828441306157,0.6031331592689295,0.5394579905485176,0.5110887096774194,0.272395435342756,0.2416268959336238,0.472255978154376,0.6503153406661817,0.3911422578755792,0.493414680895445,True,The Gambia,,,,,,,,
1909,GMB,2014,0.6221193252400321,58.73766732581322,9.433962264150944,16.68,0.65625,103.3,543.32839,20.396682504176475,29.357142857142858,57.90204363377454,53.0,104.3248597,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5634771588719848,0.0900514579759862,0.8177049180327869,0.6333333333333333,0.8285714285714285,0.6782833791350703,0.5236986110368949,0.6167474822827304,0.5422290611736656,0.5262096774193549,0.3266007504769083,0.2416268959336238,0.4876368309147376,0.661825225256531,0.4091665962508882,0.5092292356412516,True,The Gambia,,,,,,,,
1910,GMB,2015,0.6221193252400321,60.916183477091245,9.433962264150944,13.4,0.65625,103.2,534.94412,20.154358278428653,28.314285714285717,58.16721781755675,54.7,120.5286503,0.2476477921009063,TSI,TSI,ORI,ORI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.5865241365430768,0.0900514579759862,0.853551912568306,0.6333333333333333,0.834285714285714,0.6832577950321745,0.5294143779431741,0.6303618052965312,0.545112551146587,0.5433467741935484,0.3773285461887742,0.2416268959336238,0.4994156253560599,0.6693299231393985,0.4268536918656334,0.522549138877423,True,The Gambia,,,,,,,,
1911,GMB,2016,0.6221193252400321,63.09469962836927,9.433962264150944,14.16,0.65625,103.2,505.3218,19.91203405268083,27.27142857142857,58.441553630106384,56.4,122.480565,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.6095711142141688,0.0900514579759862,0.8452459016393443,0.6333333333333333,0.834285714285714,0.7008328182026005,0.5351301448494534,0.6439761283103319,0.5480956641835248,0.5604838709677419,0.3834392355078887,0.2416268959336238,0.502363818704486,0.678556201412025,0.4334114166481948,0.5286499246896357,True,The Gambia,,,,,,,,
1912,GMB,2017,0.6221193252400321,65.2732157796473,9.433962264150944,14.92,0.65625,103.2,493.6654,19.66970982693301,26.228571428571428,58.72439567046908,56.2,124.5599874,0.2476477921009063,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,ORI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.6326180918852609,0.0900514579759862,0.8369398907103826,0.6333333333333333,0.834285714285714,0.7077485999537853,0.5408459117557326,0.6575904513241329,0.5511712734893549,0.5584677419354839,0.3899491020761396,0.2416268959336238,0.505312012052912,0.6851176693298411,0.4353037533586505,0.532156127780494,True,The Gambia,,,,,,,,
1913,GMB,2018,0.6221193252400321,67.45173193092532,10.344827586206897,15.68,0.65625,103.2,511.59036,19.427385601185183,25.185714285714287,59.01470332885493,60.3,130.1227936,0.2498827576637268,ORI,ORI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3336172863595971,0.6556650695563527,0.0987460815047022,0.8286338797814208,0.6333333333333333,0.834285714285714,0.697113660241806,0.5465616786620118,0.6712047743379336,0.5543280635285593,0.5997983870967741,0.4073640948679065,0.2438797473954287,0.5099991301070812,0.6872914568818664,0.4513425732221671,0.540844262859148,True,The Gambia,,,,,,,,
1914,GMB,2019,0.6394974711802828,65.11123032785054,10.344827586206897,16.439999999999998,0.65625,103.2,474.35437,19.427385601185183,24.142857142857142,59.31162110919559,62.1,103.0224594,0.2521177232265472,TSI,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3479631755858682,0.630904413935978,0.0987460815047022,0.820327868852459,0.6333333333333333,0.834285714285714,0.7192058997093341,0.5465616786620118,0.6848190973517343,0.557556731682385,0.6179435483870968,0.3225234393103796,0.2461325988572335,0.506254974642468,0.6962180975021985,0.4360390795592737,0.5356486426250013,True,The Gambia,,,,,,,,
1915,GMB,2020,0.6568756171205334,62.77072872477575,8.620689655172415,17.2,0.65625,103.2,458.24029,19.427385601185183,23.1,59.61430989274214,62.2,104.038819,0.2543526887893677,ORI,TSI,ORI,ORI,ORI,ORI,ORI,AVG_REG,ORI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3623090648121394,0.6061437583156031,0.0822884012539185,0.8120218579234972,0.6333333333333333,0.834285714285714,0.7287664381604109,0.5465616786620118,0.6984334203655351,0.5608481534181792,0.6189516129032259,0.3257052677745535,0.2483854503190384,0.4992192831276982,0.7020118128684179,0.4384726211037492,0.535623246703823,True,The Gambia,,,,,,,,
1916,GMB,2021,0.6568756171205334,60.430227121700966,8.620689655172415,17.2,0.65625,103.2,458.24029,19.427385601185183,23.1,59.92165544252347,63.7,101.4408792,0.2565876543521881,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,ORI,ORI,ORI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3623090648121394,0.5813831026952283,0.0822884012539185,0.8120218579234972,0.6333333333333333,0.834285714285714,0.7287664381604109,0.5465616786620118,0.6984334203655351,0.564190212582371,0.6340725806451614,0.3175721239504087,0.2506383017808433,0.4942671520036233,0.7020118128684179,0.4416183047396961,0.5351198713031705,True,The Gambia,,,,,,,,
1917,GMB,2022,0.6568756171205334,58.08972551862619,10.344827586206897,17.2,0.65625,103.2,458.24029,19.427385601185183,23.1,60.23309702092645,65.4,101.4408792,0.2588226199150085,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,ORI,ORI,TSI,ORI,Western Africa,Sub-Saharan Africa,Low income,0.3623090648121394,0.5566224470748535,0.0987460815047022,0.8120218579234972,0.6333333333333333,0.834285714285714,0.7287664381604109,0.5465616786620118,0.6984334203655351,0.5675768117439747,0.6512096774193549,0.3175721239504087,0.2528911532426481,0.4926065569297052,0.7020118128684179,0.4473124415890966,0.5368074429150484,True,The Gambia,,,,,,,,
1918,GMB,2023,0.6568756171205334,55.74922391555141,8.620689655172415,17.2,0.65625,103.2,458.24029,19.427385601185183,23.1,60.23309702092645,65.4,101.4408792,0.2588226199150085,TSI,ORI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3623090648121394,0.5318617914544786,0.0822884012539185,0.8120218579234972,0.6333333333333333,0.834285714285714,0.7287664381604109,0.5465616786620118,0.6984334203655351,0.5675768117439747,0.6512096774193549,0.3175721239504087,0.2528911532426481,0.4843628897554734,0.7020118128684179,0.4473124415890966,0.5337961287785913,True,The Gambia,,,,,,,,
1919,GMB,2024,0.6568756171205334,55.74922391555141,8.620689655172415,17.2,0.65625,103.2,458.24029,19.427385601185183,23.1,60.23309702092645,65.4,101.4408792,0.2588226199150085,TSI,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,TSI,TSI,Western Africa,Sub-Saharan Africa,Low income,0.3623090648121394,0.5318617914544786,0.0822884012539185,0.8120218579234972,0.6333333333333333,0.834285714285714,0.7287664381604109,0.5465616786620118,0.6984334203655351,0.5675768117439747,0.6512096774193549,0.3175721239504087,0.2528911532426481,0.4843628897554734,0.7020118128684179,0.4473124415890966,0.5337961287785913,True,The Gambia,,,,,,,,
1920,GNB,1995,0.5656308729039917,59.41466860036216,10.0,53.2,0.3958333333333333,104.1,1300.15954,22.0010891525055,25.7,21.036832228351667,1.3,0.0,0.1087049047017227,AVG_INC,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2869853221349575,0.5706392968477243,0.0954545454545454,0.4185792349726775,0.3555555555555555,0.782857142857143,0.2292528846515134,0.4858550384579124,0.664490861618799,0.1413587127823379,0.0050403225806451,0.0,0.1015720815813061,0.345442790993092,0.540613981896342,0.0619927792360722,0.2262220002803416,True,Guinea-Bissau,,,,,,,,
1921,GNB,1996,0.5656308729039917,59.41466860036216,10.0,53.2,0.3958333333333333,104.1,1300.15954,22.0010891525055,25.7,21.036832228351667,1.3,0.0,0.1087049047017227,AVG_INC,TSI,TSI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2869853221349575,0.5706392968477243,0.0954545454545454,0.4185792349726775,0.3555555555555555,0.782857142857143,0.2292528846515134,0.4858550384579124,0.664490861618799,0.1413587127823379,0.0050403225806451,0.0,0.1015720815813061,0.345442790993092,0.540613981896342,0.0619927792360722,0.2262220002803416,True,Guinea-Bissau,,,,,,,,
1922,GNB,1997,0.5656308729039917,59.41466860036216,10.0,53.2,0.3958333333333333,104.1,1300.15954,22.0010891525055,25.7,21.036832228351667,1.3,0.0,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2869853221349575,0.5706392968477243,0.0954545454545454,0.4185792349726775,0.3555555555555555,0.782857142857143,0.2292528846515134,0.4858550384579124,0.664490861618799,0.1413587127823379,0.0050403225806451,0.0,0.1015720815813061,0.345442790993092,0.540613981896342,0.0619927792360722,0.2262220002803416,True,Guinea-Bissau,,,,,,,,
1923,GNB,1998,0.5656308729039917,59.41466860036216,10.0,53.2,0.3958333333333333,104.2,1300.15954,22.0010891525055,25.7,21.036832228351667,1.3,0.0,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2869853221349575,0.5706392968477243,0.0954545454545454,0.4185792349726775,0.3555555555555555,0.7771428571428568,0.2292528846515134,0.4858550384579124,0.664490861618799,0.1413587127823379,0.0050403225806451,0.0,0.1015720815813061,0.345442790993092,0.5391854104677705,0.0619927792360722,0.2260225607676981,True,Guinea-Bissau,,,,,,,,
1924,GNB,1999,0.566003601722166,59.41466860036216,10.0,53.2,0.3958333333333333,104.2,1300.15954,22.0010891525055,25.7,21.036832228351667,1.3,0.0,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,TSI,AVG_REG,TSI,TSI,TSI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.287293014702125,0.5706392968477243,0.0954545454545454,0.4185792349726775,0.3555555555555555,0.7771428571428568,0.2292528846515134,0.4858550384579124,0.664490861618799,0.1413587127823379,0.0050403225806451,0.0,0.1015720815813061,0.3455043295065255,0.5391854104677705,0.0619927792360722,0.2260359814815342,True,Guinea-Bissau,,,,,,,,
1925,GNB,2000,0.5663763305403403,59.41466860036216,0.0,53.2,0.3958333333333333,104.3,1300.15954,22.0010891525055,25.7,21.036832228351667,1.3,0.0,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,TSI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2876007072692925,0.5706392968477243,0.0,0.4185792349726775,0.3555555555555555,0.7714285714285715,0.2292528846515134,0.4858550384579124,0.664490861618799,0.1413587127823379,0.0050403225806451,0.0,0.1015720815813061,0.32647495892905,0.5377568390391991,0.0619927792360722,0.2216115076883451,True,Guinea-Bissau,,,,,,,,
1926,GNB,2001,0.5667490593585146,59.41466860036216,7.84313725490196,53.2,0.3958333333333333,104.3,1203.17977,22.0010891525055,25.7,21.511934058041007,1.3,0.0,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,TSI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.28790839983646,0.5706392968477243,0.0748663101604278,0.4185792349726775,0.3555555555555555,0.7714285714285715,0.286791311918945,0.4858550384579124,0.664490861618799,0.1465249448132467,0.0050403225806451,0.0,0.1015720815813061,0.341509759474569,0.552141445856057,0.0632843372437995,0.2285159760161882,True,Guinea-Bissau,,,,,,,,
1927,GNB,2002,0.5671217881766889,59.41466860036216,7.84313725490196,53.2,0.3958333333333333,104.3,1136.31975,22.0010891525055,25.7,21.988596787027998,1.3,0.0,0.1087049047017227,AVG_INC,TSI,ORI,ORI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2882160924036275,0.5706392968477243,0.0748663101604278,0.4185792349726775,0.3555555555555555,0.7714285714285715,0.3264595891057131,0.4858550384579124,0.664490861618799,0.1517081499801122,0.0050403225806451,0.0,0.1015720815813061,0.3415712979880025,0.5620585151527491,0.0645801385355158,0.2314482801891013,True,Guinea-Bissau,,,,,,,,
1928,GNB,2003,0.5700166101102269,59.41466860036216,7.84313725490196,54.8875,0.3958333333333333,104.3,1100.19473,22.0010891525055,25.7,22.466449847902044,2.6,0.096910052,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2906058061815587,0.5706392968477243,0.0748663101604278,0.4001366120218579,0.3555555555555555,0.7714285714285715,0.3478926862949982,0.4858550384579124,0.664490861618799,0.1569042987526177,0.0181451612903225,0.0003033878579177,0.1015720815813061,0.3383607161534249,0.5674167894500703,0.069231232370541,0.2368798176276281,True,Guinea-Bissau,,,,,,,,
1929,GNB,2004,0.5729114320437648,59.41466860036216,10.92156862745098,56.575,0.3958333333333333,104.3,1007.82697,22.0010891525055,25.7,23.21072599390414,3.9,2.928785183,0.1087049047017227,AVG_INC,TSI,TSI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2929955199594898,0.5706392968477243,0.1042513368983957,0.3816939890710382,0.3555555555555555,0.7714285714285715,0.4026947923488234,0.4858550384579124,0.664490861618799,0.1649975179848645,0.0312499999999999,0.0091688926446114,0.1015720815813061,0.3410271396664407,0.5811173159635266,0.0767471230526955,0.2477640479299735,True,Guinea-Bissau,,,,,,,,
1930,GNB,2005,0.5761093273351239,59.41466860036216,14.0,58.2625,0.3958333333333333,104.2,976.94744,22.0010891525055,25.7,24.08902146438786,5.2,7.162721523,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2956354248011676,0.5706392968477243,0.1336363636363636,0.3632513661202186,0.3555555555555555,0.7771428571428568,0.4210157224867014,0.4858550384579124,0.664490861618799,0.1745480562245976,0.0443548387096774,0.022423708324133,0.1015720815813061,0.343743601392206,0.5871261199265674,0.0857246712099285,0.2586369781697963,True,Guinea-Bissau,,,,,,,,
1931,GNB,2006,0.5793072226264828,59.41466860036216,14.0,59.95,0.3958333333333333,104.2,874.76097,22.0010891525055,25.7,24.97269664189076,14.5,11.12586734,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2982753296428453,0.5706392968477243,0.1336363636363636,0.3448087431693989,0.3555555555555555,0.7771428571428568,0.481643302566656,0.4858550384579124,0.664490861618799,0.1841570931123732,0.1381048387096774,0.0348307837019839,0.1015720815813061,0.3405830577703775,0.6022830149465561,0.1146661992763351,0.286518734672734,True,Guinea-Bissau,,,,,,,,
1932,GNB,2007,0.5756107641975116,59.41466860036216,14.0,61.6375,0.3958333333333333,104.2,844.71633,22.0010891525055,25.7,25.86145162881856,7.9,20.42111664,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2952238543396766,0.5706392968477243,0.1336363636363636,0.3263661202185792,0.3555555555555555,0.7771428571428568,0.4994688896289492,0.4858550384579124,0.664490861618799,0.1938213675776993,0.0715725806451613,0.0639306109721083,0.1015720815813061,0.3362842381195799,0.6067394117121294,0.1077241601940687,0.2801177386978813,True,Guinea-Bissau,,,,,,,,
1933,GNB,2008,0.5743738316141324,59.41466860036216,14.0,63.325,0.3958333333333333,104.2,841.07853,21.777137513138825,25.7,26.75562369589144,9.3,33.60290131,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2942027501388871,0.5706392968477243,0.1336363636363636,0.3079234972677596,0.3555555555555555,0.7771428571428568,0.5016272087372896,0.4911374462111972,0.664490861618799,0.2035445470844516,0.0856854838709677,0.1051976759672314,0.1015720815813061,0.332391492689258,0.6085995934275357,0.1239999471259892,0.2927303054422231,True,Guinea-Bissau,,,,,,,,
1934,GNB,2009,0.5656616143130443,59.41466860036216,10.0,65.0125,0.3958333333333333,104.1,803.51953,21.553185873772147,25.7,27.65490625697229,4.7,36.69109924,0.1087049047017227,AVG_INC,TSI,ORI,TSI,ORI,ORI,ORI,AVG_REG,TSI,ORI,ORI,ORI,AVG_INC,Western Africa,Sub-Saharan Africa,Low income,0.2870106995745557,0.5706392968477243,0.0954545454545454,0.2894808743169398,0.3555555555555555,0.782857142857143,0.5239110911360358,0.4964198539644819,0.664490861618799,0.2133232978312789,0.0393145161290322,0.114865628212359,0.1015720815813061,0.3196281943498641,0.616919737394115,0.1172688809384941,0.2848954472496984,True,Guinea-Bissau,,,,,,,,
